Record_ID,Date,Shift,Line,Production_Volume,Average_Cycle_Time,Defects_Total,Defect_Rate,Downtime_Total,Defects_Dimensional,Defects_Surface,Defects_Assembly,Defects_Material,Defects_Other,Downtime_Maintenance,Downtime_Setup/Changeover,Downtime_Breakdown,Downtime_Material Shortage,Downtime_Operator Absence,Quality_FPY,Quality_DPMO,Quality_RTY,Quality_Sigma_Level,TimeMotion_Setup_Time_Minutes,TimeMotion_Movement_Time_Seconds,TimeMotion_Machine_Time_Seconds,TimeMotion_Operator_Utilization,TimeMotion_WIP_Average,Efficiency_Factor,Quality_Factor,Reliability_Factor
707,2023-05-29,Afternoon,Line B,407,64.51,3,0.0074,1.6610083839046879,1,0,0,2,0,0.6,0.4,0.2,0.2,0.2,0.9926,7371,0.989,6.0,13.7,19.4,45.1,0.8,10.4,0.953,0.908,0.914
708,2023-05-29,Night,Line B,400,69.07,0,0.0,1.8387660889145396,0,0,0,0,0,0.6,0.4,0.4,0.2,0.3,1.0,0,1.0,6.0,14.0,18.1,50.9,0.57,8.3,0.948,0.965,0.967
709,2023-05-30,Morning,Line B,417,65.99,0,0.0,0.9000115966369682,0,0,0,0,0,0.3,0.3,0.1,0.1,0.1,1.0,0,1.0,6.0,17.5,12.0,54.0,0.82,10.6,0.945,0.959,0.949
710,2023-05-30,Afternoon,Line B,381,68.54,0,0.0,0.9030643423546466,0,0,0,0,0,0.3,0.3,0.2,0.1,0.1,1.0,0,1.0,6.0,8.4,7.8,60.7,0.64,12.5,0.93,0.94,0.908
711,2023-05-30,Night,Line B,368,71.09,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,29.5,16.9,54.2,0.81,23.9,0.883,0.96,0.91
712,2023-05-31,Morning,Line B,406,67.79,0,0.0,0.5976610760469067,0,0,0,0,0,0.1,0.2,0.1,0.1,0.1,1.0,0,1.0,6.0,13.5,20.0,47.8,0.55,17.9,0.961,0.973,0.928
713,2023-05-31,Afternoon,Line B,372,69.49,1,0.0027,0.41288055629214115,1,0,0,0,0,0.1,0.1,0.1,0.1,0.0,0.9973,2688,0.996,6.0,22.6,14.8,54.7,0.65,19.5,0.876,0.975,0.963
714,2023-05-31,Night,Line B,384,67.86,0,0.0,0.5693252545342491,0,0,0,0,0,0.2,0.1,0.1,0.1,0.1,1.0,0,1.0,6.0,16.3,8.9,58.9,0.7,26.4,0.926,0.947,0.886
715,2023-06-01,Morning,Line B,400,63.79,0,0.0,0.5992892343205831,0,0,0,0,0,0.2,0.1,0.1,0.1,0.1,1.0,0,1.0,6.0,16.7,13.3,50.5,0.77,8.7,0.938,0.95,0.98
716,2023-06-01,Afternoon,Line B,405,67.58,0,0.0,0.1522786686413285,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,13.4,16.2,51.4,0.69,10.7,0.936,0.965,0.967
717,2023-06-01,Night,Line B,311,74.1,0,0.0,2.8707136057590223,0,0,0,0,0,0.9,0.9,0.5,0.3,0.2,1.0,0,1.0,6.0,20.0,13.8,60.3,0.57,3.9,0.9,0.946,0.917
718,2023-06-02,Morning,Line B,390,64.97,0,0.0,1.2260623582070302,0,0,0,0,0,0.4,0.3,0.3,0.2,0.1,1.0,0,1.0,6.0,19.9,15.2,49.7,0.62,14.7,0.973,0.963,0.937
719,2023-06-02,Afternoon,Line B,329,70.74,1,0.003,0.28739663124632836,0,0,1,0,0,0.1,0.1,0.1,0.0,0.0,0.997,3039,0.9954,6.0,16.7,14.3,56.4,0.69,24.3,0.903,0.901,0.908
720,2023-06-02,Night,Line B,410,65.59,0,0.0,0.11235800767503794,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,13.9,11.3,54.3,0.62,25.1,0.971,0.912,0.972
721,2023-06-05,Morning,Line B,374,67.91,0,0.0,3.7257157150468,0,0,0,0,0,1.2,0.8,0.7,0.7,0.4,1.0,0,1.0,6.0,17.8,8.7,59.2,0.62,19.3,0.915,0.981,0.901
722,2023-06-05,Afternoon,Line B,363,66.93,0,0.0,0.6679362428795246,0,0,0,0,0,0.2,0.1,0.2,0.1,0.1,1.0,0,1.0,6.0,14.7,15.9,51.1,0.54,15.7,0.918,0.907,0.984
723,2023-06-05,Night,Line B,369,66.2,0,0.0,3.633451292128897,0,0,0,0,0,0.8,1.2,0.7,0.5,0.4,1.0,0,1.0,6.0,20.8,15.7,50.5,0.7,13.4,0.937,0.9,0.912
724,2023-06-06,Morning,Line B,387,69.66,1,0.0026,1.3671362231117914,1,0,0,0,0,0.4,0.4,0.2,0.1,0.2,0.9974,2583,0.9961,6.0,8.2,13.9,55.8,0.58,20.2,0.967,0.979,0.917
725,2023-06-06,Afternoon,Line B,382,65.25,0,0.0,0.237065204739676,0,0,0,0,0,0.1,0.1,0.1,0.1,0.0,1.0,0,1.0,6.0,13.4,13.9,51.3,0.74,10.5,0.924,0.964,0.965
726,2023-06-06,Night,Line B,367,68.13,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,17.8,14.9,53.2,0.64,16.3,0.913,0.916,0.969
727,2023-06-07,Morning,Line B,345,69.33,0,0.0,0.9604663439175926,0,0,0,0,0,0.2,0.3,0.2,0.2,0.1,1.0,0,1.0,6.0,10.9,13.5,55.8,0.69,20.9,0.912,0.952,0.952
728,2023-06-07,Afternoon,Line B,389,65.44,0,0.0,0.29219055383525944,0,0,0,0,0,0.1,0.1,0.1,0.0,0.0,1.0,0,1.0,6.0,10.4,17.6,47.8,0.78,12.7,0.964,0.92,0.985
729,2023-06-07,Night,Line B,374,69.38,0,0.0,0.967191926526951,0,0,0,0,0,0.2,0.3,0.2,0.2,0.1,1.0,0,1.0,6.0,19.2,18.0,51.4,0.69,2.6,0.97,0.98,0.96
730,2023-06-08,Morning,Line B,360,69.96,1,0.0028,0.7819830322298251,1,0,0,0,0,0.2,0.2,0.1,0.2,0.1,0.9972,2777,0.9958,6.0,7.2,16.0,54.0,0.74,12.5,0.935,0.895,0.947
731,2023-06-08,Afternoon,Line B,380,70.62,0,0.0,1.960402374230169,0,0,0,0,0,0.4,0.5,0.5,0.4,0.2,1.0,0,1.0,6.0,16.1,15.5,55.1,0.65,20.6,0.902,0.985,0.952
732,2023-06-08,Night,Line B,359,68.75,0,0.0,4.015967961548826,0,0,0,0,0,1.4,0.7,0.8,0.8,0.4,1.0,0,1.0,6.0,11.7,17.6,51.2,0.63,9.2,0.939,0.952,0.922
733,2023-06-09,Morning,Line B,381,68.2,1,0.0026,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9974,2624,0.9961,6.0,9.1,18.6,49.6,0.67,21.2,0.935,0.962,0.953
734,2023-06-09,Afternoon,Line B,377,73.38,0,0.0,1.8634076383441949,0,0,0,0,0,0.5,0.4,0.4,0.2,0.3,1.0,0,1.0,6.0,17.9,10.9,62.5,0.64,16.3,0.888,0.94,0.952
735,2023-06-09,Night,Line B,395,65.58,1,0.0025,1.9498590032520446,0,1,0,0,0,0.5,0.6,0.4,0.3,0.1,0.9975,2531,0.9962,6.0,16.5,6.6,58.9,0.6,12.4,0.966,0.948,0.903
736,2023-06-12,Morning,Line B,360,64.83,1,0.0028,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9972,2777,0.9958,6.0,18.2,10.2,54.6,0.7,23.7,0.938,0.951,0.93
737,2023-06-12,Afternoon,Line B,389,70.26,0,0.0,2.7792874639618588,0,0,0,0,0,0.9,0.6,0.6,0.6,0.1,1.0,0,1.0,6.0,14.5,13.3,57.0,0.68,16.2,0.914,0.937,0.94
738,2023-06-12,Night,Line B,340,67.29,1,0.0029,1.0004545920131096,1,0,0,0,0,0.3,0.3,0.2,0.1,0.1,0.9971,2941,0.9956,6.0,11.2,12.9,54.4,0.79,6.3,0.943,0.958,0.898
739,2023-06-13,Morning,Line B,383,69.45,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,8.7,14.8,54.7,0.54,10.6,0.91,0.913,0.973
740,2023-06-13,Afternoon,Line B,393,67.23,1,0.0025,0.3257506855200239,0,1,0,0,0,0.1,0.1,0.1,0.0,0.0,0.9975,2544,0.9962,6.0,21.6,8.6,58.6,0.57,17.7,0.957,0.901,0.963
741,2023-06-13,Night,Line B,416,68.79,0,0.0,0.832924265624015,0,0,0,0,0,0.3,0.2,0.2,0.1,0.1,1.0,0,1.0,6.0,20.2,11.9,56.9,0.5,14.1,0.921,0.973,0.93
742,2023-06-14,Morning,Line B,356,71.1,1,0.0028,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.9972,2808,0.9958,6.0,17.6,8.4,62.7,0.56,20.2,0.886,0.952,0.962
743,2023-06-14,Afternoon,Line B,333,71.06,0,0.0,1.7359109704597564,0,0,0,0,0,0.5,0.5,0.3,0.1,0.3,1.0,0,1.0,6.0,16.6,17.8,53.2,0.61,22.0,0.894,0.935,0.932
744,2023-06-14,Night,Line B,353,71.47,0,0.0,1.9022738086796314,0,0,0,0,0,0.6,0.5,0.4,0.3,0.1,1.0,0,1.0,6.0,21.0,14.4,57.0,0.68,15.0,0.905,0.987,0.943
745,2023-06-15,Morning,Line B,358,71.05,0,0.0,0.3046771526112509,0,0,0,0,0,0.1,0.1,0.1,0.1,0.0,1.0,0,1.0,6.0,18.9,10.9,60.1,0.67,15.4,0.915,0.904,0.985
746,2023-06-15,Afternoon,Line B,352,73.11,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,15.5,12.6,60.5,0.63,15.1,0.942,0.976,0.907
747,2023-06-15,Night,Line B,360,74.43,0,0.0,6.640849926306893,0,0,0,0,0,1.6,1.7,1.5,0.7,1.2,1.0,0,1.0,6.0,-2.1,7.7,66.7,0.63,17.8,0.888,0.915,0.903
748,2023-06-16,Morning,Line B,364,70.09,0,0.0,0.8718362052930329,0,0,0,0,0,0.2,0.3,0.2,0.2,0.0,1.0,0,1.0,6.0,17.2,13.0,57.1,0.55,13.8,0.936,0.949,0.926
749,2023-06-16,Afternoon,Line B,372,65.18,0,0.0,0.731562618616854,0,0,0,0,0,0.3,0.2,0.1,0.1,0.1,1.0,0,1.0,6.0,24.8,15.0,50.2,0.81,16.7,0.947,0.962,0.922
750,2023-06-16,Night,Line B,403,75.13,0,0.0,1.6924551605376388,0,0,0,0,0,0.5,0.4,0.4,0.2,0.2,1.0,0,1.0,6.0,20.8,13.3,61.8,0.42,15.5,0.918,0.974,0.974
751,2023-06-19,Morning,Line B,390,69.17,0,0.0,0.2723528081908542,0,0,0,0,0,0.1,0.1,0.1,0.0,0.0,1.0,0,1.0,6.0,18.4,12.8,56.4,0.75,13.8,0.955,0.924,0.969
752,2023-06-19,Afternoon,Line B,379,65.11,0,0.0,1.022283661932726,0,0,0,0,0,0.2,0.3,0.3,0.1,0.1,1.0,0,1.0,6.0,8.6,9.4,55.7,0.71,10.1,0.958,0.977,0.95
753,2023-06-19,Night,Line B,361,69.78,0,0.0,2.574516426076089,0,0,0,0,0,0.6,0.6,0.6,0.3,0.4,1.0,0,1.0,6.0,13.8,22.1,47.6,0.66,15.4,0.925,0.951,0.939
754,2023-06-20,Morning,Line B,391,65.17,0,0.0,2.28102455891138,0,0,0,0,0,0.7,0.7,0.5,0.3,0.1,1.0,0,1.0,6.0,18.7,11.7,53.5,0.77,19.7,0.955,0.965,0.954
755,2023-06-20,Afternoon,Line B,358,69.78,1,0.0028,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9972,2793,0.9958,6.0,11.4,16.8,53.0,0.66,22.0,0.921,0.907,0.916
756,2023-06-20,Night,Line B,344,73.15,1,0.0029,1.984733964172756,0,1,0,0,0,0.7,0.4,0.5,0.1,0.2,0.9971,2906,0.9956,6.0,14.3,12.6,60.6,0.58,22.5,0.884,0.965,0.938
757,2023-06-21,Morning,Line B,393,70.48,0,0.0,4.703385100888013,0,0,0,0,0,1.4,1.1,1.2,0.7,0.3,1.0,0,1.0,6.0,17.5,15.2,55.2,0.78,24.8,0.954,0.909,0.919
758,2023-06-21,Afternoon,Line B,352,67.07,0,0.0,4.6893469892209225,0,0,0,0,0,1.1,1.5,0.8,0.5,0.7,1.0,0,1.0,6.0,18.1,22.1,44.9,0.59,10.3,0.909,0.974,0.901
759,2023-06-21,Night,Line B,397,69.25,0,0.0,0.9851112931898626,0,0,0,0,0,0.3,0.3,0.2,0.1,0.1,1.0,0,1.0,6.0,15.4,11.0,58.3,0.83,15.0,0.927,0.937,0.918
760,2023-06-22,Morning,Line B,357,71.54,0,0.0,4.49377119326379,0,0,0,0,0,1.3,1.2,0.7,0.8,0.4,1.0,0,1.0,6.0,13.9,16.1,55.5,0.66,11.8,0.912,0.901,0.914
761,2023-06-22,Afternoon,Line B,375,66.04,0,0.0,2.322328142951116,0,0,0,0,0,0.7,0.6,0.4,0.4,0.2,1.0,0,1.0,6.0,28.5,8.6,57.4,0.67,13.7,0.96,0.943,0.912
762,2023-06-22,Night,Line B,347,68.05,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,22.7,11.9,56.2,0.63,17.4,0.936,0.978,0.95
763,2023-06-23,Morning,Line B,378,68.94,0,0.0,0.9571901069952184,0,0,0,0,0,0.3,0.3,0.2,0.2,0.1,1.0,0,1.0,6.0,13.1,10.7,58.2,0.62,18.8,0.921,0.945,0.905
764,2023-06-23,Afternoon,Line B,375,67.68,1,0.0027,0.6844784726350162,0,0,1,0,0,0.2,0.2,0.1,0.1,0.1,0.9973,2666,0.996,6.0,15.9,13.3,54.4,0.77,15.9,0.959,0.905,0.958
765,2023-06-23,Night,Line B,374,67.87,1,0.0027,2.0733664297671988,1,0,0,0,0,0.6,0.5,0.4,0.3,0.1,0.9973,2673,0.996,6.0,15.0,11.5,56.3,0.6,17.3,0.959,0.958,0.924
766,2023-06-26,Morning,Line B,371,74.3,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,16.4,4.3,70.0,0.89,28.5,0.925,0.973,0.977
767,2023-06-26,Afternoon,Line B,401,61.73,0,0.0,0.8518704573138511,0,0,0,0,0,0.2,0.2,0.1,0.1,0.1,1.0,0,1.0,6.0,15.3,10.9,50.8,0.68,14.1,0.966,0.965,0.952
768,2023-06-26,Night,Line B,376,68.0,1,0.0027,0.9910164516202098,1,0,0,0,0,0.3,0.2,0.2,0.2,0.1,0.9973,2659,0.996,6.0,11.9,10.4,57.6,0.6,10.0,0.918,0.93,0.94
769,2023-06-27,Morning,Line B,384,71.94,0,0.0,0.40220304446997945,0,0,0,0,0,0.1,0.1,0.1,0.1,0.0,1.0,0,1.0,6.0,13.5,16.6,55.3,0.66,23.2,0.935,0.948,0.953
770,2023-06-27,Afternoon,Line B,355,73.11,0,0.0,1.0779199708780667,0,0,0,0,0,0.4,0.2,0.2,0.2,0.1,1.0,0,1.0,6.0,9.8,15.3,57.8,0.64,15.4,0.926,0.939,0.96
771,2023-06-27,Night,Line B,377,67.29,1,0.0027,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.9973,2652,0.996,6.0,15.9,17.9,49.4,0.6,14.2,0.96,0.926,0.947
772,2023-06-28,Morning,Line B,360,68.46,0,0.0,2.0805673576076944,0,0,0,0,0,0.6,0.6,0.5,0.2,0.1,1.0,0,1.0,6.0,16.2,6.2,62.2,0.79,16.3,0.896,0.915,0.912
773,2023-06-28,Afternoon,Line B,421,63.14,1,0.0024,1.187806434404792,1,0,0,0,0,0.4,0.3,0.1,0.2,0.2,0.9976,2375,0.9964,6.0,11.8,12.4,50.8,0.68,19.7,0.975,0.895,0.97
774,2023-06-28,Night,Line B,326,73.41,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,22.1,22.5,51.0,0.73,13.5,0.92,0.902,0.948
775,2023-06-29,Morning,Line B,350,70.41,0,0.0,0.06163413542185475,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,16.3,10.7,59.7,0.65,18.6,0.948,0.957,0.979
776,2023-06-29,Afternoon,Line B,379,63.59,0,0.0,1.83343615364371,0,0,0,0,0,0.6,0.3,0.4,0.3,0.2,1.0,0,1.0,6.0,18.2,10.0,53.6,0.61,18.1,0.963,0.961,0.932
777,2023-06-29,Night,Line B,378,62.81,0,0.0,0.5766331944681476,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,1.0,0,1.0,6.0,21.5,15.6,47.2,0.67,17.2,0.972,0.968,0.957
778,2023-06-30,Morning,Line B,389,69.89,2,0.0051,1.6055527249653396,1,1,0,0,0,0.5,0.4,0.4,0.3,0.1,0.9949,5141,0.9923,6.0,11.9,15.6,54.3,0.7,7.1,0.955,0.922,0.952
779,2023-06-30,Afternoon,Line B,371,79.1,1,0.0027,0.524554708088717,1,0,0,0,0,0.2,0.1,0.1,0.1,0.1,0.9973,2695,0.996,6.0,20.4,18.4,60.7,0.56,19.7,0.888,0.952,0.979
780,2023-06-30,Night,Line B,361,65.97,0,0.0,0.7660604486811844,0,0,0,0,0,0.2,0.2,0.1,0.2,0.1,1.0,0,1.0,6.0,23.0,12.3,53.7,0.81,21.5,0.958,0.973,0.943
781,2023-01-02,Morning,Line C,394,48.03,3,0.0076,5.614728838304548,2,1,0,0,0,1.7,1.8,0.8,0.6,0.7,0.9924,7614,0.9886,6.0,29.7,11.2,36.8,0.48,19.1,0.633,0.704,0.763
782,2023-01-02,Afternoon,Line C,382,48.55,3,0.0079,7.713710217565654,1,1,1,0,0,2.2,2.1,1.9,0.6,1.0,0.9921,7853,0.9882,6.0,15.3,8.1,40.5,0.34,33.6,0.655,0.709,0.765
783,2023-01-02,Night,Line C,388,52.08,8,0.0206,10.322251965994882,2,1,3,2,0,3.0,2.9,2.0,1.3,1.1,0.9794,20618,0.9692,6.0,22.4,8.9,43.1,0.39,14.8,0.629,0.69,0.746
784,2023-01-03,Morning,Line C,379,52.8,4,0.0106,17.528384457909866,3,1,0,0,0,4.9,4.0,3.5,2.8,2.3,0.9894,10554,0.9842,6.0,24.0,11.1,41.7,0.38,26.9,0.644,0.689,0.732
785,2023-01-03,Afternoon,Line C,422,48.73,1,0.0024,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.9976,2369,0.9964,6.0,15.9,6.3,42.4,0.42,17.1,0.649,0.724,0.779
786,2023-01-03,Night,Line C,447,48.37,6,0.0134,2.046717793190192,5,0,0,1,0,0.7,0.5,0.3,0.3,0.2,0.9866,13422,0.9799,6.0,13.3,9.7,38.7,0.5,19.6,0.678,0.688,0.782
787,2023-01-04,Morning,Line C,390,53.72,2,0.0051,4.995457364121296,1,0,1,0,0,1.3,1.2,0.9,0.8,0.6,0.9949,5128,0.9923,6.0,20.2,13.4,40.4,0.51,16.6,0.62,0.679,0.732
788,2023-01-04,Afternoon,Line C,410,50.38,7,0.0171,0.46087221915526355,4,1,0,2,0,0.1,0.1,0.1,0.1,0.1,0.9829,17073,0.9745,6.0,29.2,16.4,34.0,0.51,20.1,0.661,0.704,0.778
789,2023-01-04,Night,Line C,406,47.97,7,0.0172,8.136805951097532,0,2,3,2,0,2.0,2.8,1.5,1.0,0.9,0.9828,17241,0.9742,6.0,16.3,10.7,37.3,0.47,15.4,0.643,0.707,0.765
790,2023-01-05,Morning,Line C,399,46.95,4,0.01,8.789393677109425,3,1,0,0,0,2.7,1.0,2.5,1.1,1.5,0.99,10025,0.985,6.0,24.0,7.9,39.0,0.48,24.0,0.639,0.686,0.745
791,2023-01-05,Afternoon,Line C,410,52.32,5,0.0122,9.06408141843429,1,1,3,0,0,2.9,2.9,1.4,1.2,0.7,0.9878,12195,0.9818,6.0,28.7,10.5,41.8,0.38,12.4,0.626,0.668,0.724
792,2023-01-05,Night,Line C,419,45.92,1,0.0024,5.307888902678535,1,0,0,0,0,1.5,1.1,1.2,1.0,0.6,0.9976,2386,0.9964,6.0,17.2,10.2,35.7,0.41,36.0,0.665,0.697,0.739
793,2023-01-06,Morning,Line C,426,43.7,5,0.0117,9.594521264162058,0,2,2,1,0,2.6,1.5,2.4,1.7,1.3,0.9883,11737,0.9824,6.0,22.5,11.5,32.2,0.3,9.3,0.679,0.666,0.766
794,2023-01-06,Afternoon,Line C,407,47.7,4,0.0098,7.724341293564402,2,0,1,1,0,2.7,1.9,1.5,1.2,0.5,0.9902,9828,0.9853,6.0,16.8,11.0,36.7,0.4,22.3,0.651,0.699,0.733
795,2023-01-06,Night,Line C,413,52.69,5,0.0121,5.039974364116481,3,1,0,1,0,1.2,1.2,0.9,1.4,0.4,0.9879,12106,0.9819,6.0,17.6,14.4,38.3,0.38,16.4,0.62,0.701,0.729
796,2023-01-09,Morning,Line C,437,49.27,2,0.0046,13.592546530336525,1,0,1,0,0,3.8,2.6,3.0,2.7,1.5,0.9954,4576,0.9931,6.0,22.9,11.9,37.3,0.54,16.9,0.676,0.677,0.739
797,2023-01-09,Afternoon,Line C,370,49.59,4,0.0108,24.179200456492392,1,1,1,1,0,6.3,5.3,5.6,3.6,3.4,0.9892,10810,0.9838,6.0,14.0,7.2,42.4,0.49,9.4,0.624,0.716,0.759
798,2023-01-09,Night,Line C,393,52.81,3,0.0076,23.84836364402047,0,1,1,1,0,7.4,5.2,5.7,3.3,2.1,0.9924,7633,0.9886,6.0,25.2,7.4,45.4,0.48,13.9,0.643,0.732,0.779
799,2023-01-10,Morning,Line C,415,53.06,7,0.0169,1.5219724097400742,3,0,3,1,0,0.5,0.3,0.4,0.3,0.1,0.9831,16867,0.9748,6.0,30.2,14.2,38.9,0.44,26.6,0.625,0.674,0.752
800,2023-01-10,Afternoon,Line C,403,47.38,5,0.0124,25.83169005610602,2,2,0,1,0,8.3,6.5,5.2,4.1,1.8,0.9876,12406,0.9814,6.0,12.7,13.5,33.9,0.54,21.4,0.676,0.686,0.738
801,2023-01-10,Night,Line C,378,53.79,3,0.0079,10.693004695423681,1,0,2,0,0,3.4,2.2,1.6,1.8,1.6,0.9921,7936,0.9881,6.0,20.5,8.7,45.1,0.4,19.6,0.627,0.72,0.72
802,2023-01-11,Morning,Line C,464,47.67,4,0.0086,5.77679614130275,1,2,0,1,0,1.7,1.5,1.0,0.9,0.6,0.9914,8620,0.9871,6.0,22.2,12.7,35.0,0.53,20.6,0.662,0.689,0.718
803,2023-01-11,Afternoon,Line C,440,47.25,9,0.0205,0.0,5,0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.9795,20454,0.9695,6.0,19.7,13.7,33.5,0.5,31.5,0.682,0.693,0.768
804,2023-01-11,Night,Line C,405,51.85,1,0.0025,16.235268143213396,0,1,0,0,0,4.2,4.1,3.7,2.1,2.1,0.9975,2469,0.9963,6.0,24.5,10.5,41.4,0.46,26.0,0.619,0.705,0.771
805,2023-01-12,Morning,Line C,425,51.8,4,0.0094,2.9590347571121147,2,0,1,1,0,0.9,0.8,0.5,0.5,0.3,0.9906,9411,0.9859,6.0,10.2,7.2,44.6,0.35,31.3,0.629,0.73,0.746
806,2023-01-12,Afternoon,Line C,467,47.47,3,0.0064,4.578363695846876,2,0,0,1,0,1.4,1.0,1.1,0.6,0.5,0.9936,6423,0.9904,6.0,21.3,6.8,40.6,0.5,19.0,0.672,0.681,0.73
807,2023-01-12,Night,Line C,402,48.47,7,0.0174,0.0,3,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.9826,17412,0.974,6.0,33.1,11.1,37.4,0.51,29.9,0.648,0.716,0.739
808,2023-01-13,Morning,Line C,400,51.1,3,0.0075,10.256248040295171,1,0,1,1,0,3.3,1.2,2.3,2.1,1.4,0.9925,7500,0.9888,6.0,23.2,10.7,40.4,0.37,20.7,0.643,0.673,0.781
809,2023-01-13,Afternoon,Line C,408,45.58,8,0.0196,12.8348426893347,2,2,3,1,0,3.3,3.6,3.1,1.5,1.3,0.9804,19607,0.9707,6.0,20.9,10.5,35.1,0.55,40.2,0.668,0.704,0.763
810,2023-01-13,Night,Line C,400,51.98,2,0.005,11.84088110642214,0,1,0,0,1,4.0,2.7,2.0,1.3,1.8,0.995,5000,0.9925,6.0,22.6,11.4,40.6,0.62,13.8,0.623,0.719,0.775
811,2023-01-16,Morning,Line C,401,52.12,6,0.015,7.026984135574625,4,0,1,1,0,1.6,2.5,1.5,1.1,0.3,0.985,14962,0.9776,6.0,19.7,11.7,40.5,0.35,18.0,0.618,0.709,0.727
812,2023-01-16,Afternoon,Line C,406,48.67,3,0.0074,3.815561645545349,0,0,2,1,0,1.2,0.8,0.8,0.6,0.5,0.9926,7389,0.9889,6.0,13.1,9.2,39.4,0.52,19.4,0.633,0.712,0.78
813,2023-01-16,Night,Line C,431,45.2,6,0.0139,0.0,0,1,2,3,0,0.0,0.0,0.0,0.0,0.0,0.9861,13921,0.9792,6.0,29.1,6.2,39.0,0.47,7.4,0.678,0.697,0.755
814,2023-01-17,Morning,Line C,457,48.68,4,0.0088,4.4722075122688585,2,0,2,0,0,1.3,1.1,0.9,0.7,0.4,0.9912,8752,0.9869,6.0,19.2,11.4,37.3,0.4,21.7,0.681,0.709,0.764
815,2023-01-17,Afternoon,Line C,406,47.14,3,0.0074,17.18728054506209,1,0,2,0,0,5.0,5.2,3.6,2.1,1.4,0.9926,7389,0.9889,6.0,29.7,9.7,37.4,0.52,13.5,0.672,0.731,0.743
816,2023-01-17,Night,Line C,435,47.74,2,0.0046,11.646103074835818,0,0,1,0,1,3.4,2.9,2.3,2.0,1.0,0.9954,4597,0.9931,6.0,19.1,9.0,38.8,0.56,27.8,0.667,0.726,0.766
817,2023-01-18,Morning,Line C,430,46.95,4,0.0093,0.0,0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.9907,9302,0.9861,6.0,5.9,9.3,37.6,0.38,23.2,0.676,0.674,0.779
818,2023-01-18,Afternoon,Line C,416,47.7,3,0.0072,6.242755444213848,1,0,2,0,0,1.7,2.1,0.8,0.9,0.7,0.9928,7211,0.9892,6.0,9.3,9.0,38.7,0.46,18.6,0.662,0.704,0.764
819,2023-01-18,Night,Line C,404,51.79,5,0.0124,4.056298912540034,0,2,1,2,0,1.3,0.7,0.8,0.7,0.6,0.9876,12376,0.9815,6.0,10.9,14.4,37.4,0.42,15.7,0.638,0.706,0.753
820,2023-01-19,Morning,Line C,414,46.84,4,0.0097,3.512244140372202,2,0,2,0,0,1.0,1.1,0.7,0.4,0.3,0.9903,9661,0.9855,6.0,17.9,6.4,40.4,0.46,18.8,0.669,0.69,0.736
821,2023-01-19,Afternoon,Line C,481,44.75,3,0.0062,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.9938,6237,0.9907,6.0,23.7,7.6,37.2,0.39,29.2,0.679,0.684,0.742
822,2023-01-19,Night,Line C,377,50.1,6,0.0159,12.149290565429707,3,1,1,1,0,3.5,3.4,2.7,1.6,1.0,0.9841,15915,0.9762,6.0,25.8,10.2,39.9,0.37,26.3,0.63,0.728,0.733
823,2023-01-20,Morning,Line C,421,44.76,6,0.0143,22.669181369867477,2,2,1,0,1,3.6,5.0,7.7,4.5,1.8,0.9857,14251,0.9787,6.0,11.5,10.4,34.3,0.47,13.4,0.675,0.68,0.72
824,2023-01-20,Afternoon,Line C,437,46.11,3,0.0069,5.469869288971972,1,0,2,0,0,1.8,1.1,1.1,0.7,0.7,0.9931,6864,0.9897,6.0,22.9,6.4,39.7,0.34,22.1,0.677,0.693,0.774
